Kat's data
vertex 1,vertex 2,vertex 3,vertex 4,vertex 5,
0.868686,1.006300,0.727051,1.060291,0.738816,
0.868686,1.006300,0.727051,1.060291,0.738816,
0.859889,0.999186,0.730368,1.064052,0.718883,
0.859889,0.999186,0.730368,1.064052,0.718883,
0.847848,1.000537,0.734202,1.052305,0.709361,
0.847848,1.000537,0.734202,1.052305,0.709361,
0.839055,1.000469,0.741405,1.055449,0.710772,
0.839055,1.000469,0.741405,1.055449,0.710772,
0.834846,1.004850,0.740465,1.027992,0.729088,
0.834846,1.004850,0.740465,1.027992,0.729088,
0.832174,1.009498,0.744919,1.063043,0.710572,
0.832174,1.009498,0.744919,1.063043,0.710572,
0.830999,0.960499,0.752109,1.004686,0.729774,
0.830999,0.960499,0.752109,1.004686,0.729774,
0.829737,0.977716,0.764079,1.002721,0.762676,
0.829737,0.977716,0.764079,1.002721,0.762676,
0.827507,0.982354,0.776894,0.953961,0.783427,
0.827507,0.982354,0.776894,0.953961,0.783427,
0.820525,0.990804,0.788785,0.936647,0.765503,
0.820525,0.990804,0.788785,0.936647,0.765503,
0.825708,0.832261,0.801154,0.909700,0.780674,
0.825708,0.832261,0.801154,0.909700,0.780674,
0.823805,0.830056,0.802857,0.878717,0.796263,
0.823805,0.830056,0.802857,0.878717,0.796263,
0.825631,0.779907,0.811108,0.875588,0.814468,
0.825631,0.779907,0.811108,0.875588,0.814468,
0.829338,0.777601,0.813322,0.862586,0.865800,
0.829338,0.777601,0.813322,0.862586,0.865800,
0.829543,0.767644,0.822962,0.837304,0.868430,
0.829543,0.767644,0.822962,0.837304,0.868430,
0.840710,0.760639,0.828485,0.834064,0.877984,
0.840710,0.760639,0.828485,0.834064,0.877984,
0.845405,0.748876,0.830492,0.850980,0.914411,
0.845405,0.748876,0.830492,0.850980,0.914411,
0.853459,0.740531,0.827018,0.847015,0.937957,
0.853459,0.740531,0.827018,0.847015,0.937957,
0.868435,0.743314,0.827170,0.832177,0.988605,
0.868435,0.743314,0.827170,0.832177,0.988605,
0.877175,0.740963,0.830393,0.863061,1.001690,
0.877175,0.740963,0.830393,0.863061,1.001690,
0.890457,0.745418,0.834454,0.878760,1.034192,
0.890457,0.745418,0.834454,0.878760,1.034192,
0.903539,0.747493,0.836888,0.853517,0.998825,
0.903539,0.747493,0.836888,0.853517,0.998825,
0.917111,0.758558,0.847709,0.820833,0.998219,
0.917111,0.758558,0.847709,0.820833,0.998219,
0.932969,0.763663,0.856658,0.836474,0.991367,
0.932969,0.763663,0.856658,0.836474,0.991367,
0.951412,0.775474,0.872215,0.891265,1.012866,
0.951412,0.775474,0.872215,0.891265,1.012866,
0.970972,0.790572,0.888126,0.885065,1.050337,
0.970972,0.790572,0.888126,0.885065,1.050337,
0.988390,0.804626,0.912541,0.911190,1.051587,
0.988390,0.804626,0.912541,0.911190,1.051587,
1.009692,1.037224,0.940192,0.934827,1.076187,
1.009692,1.037224,0.940192,0.934827,1.076187,
1.031017,1.054933,0.959138,0.948747,1.108894,
1.031017,1.054933,0.959138,0.948747,1.108894,
1.049873,1.091220,0.990638,0.979547,1.127759,
1.049873,1.091220,0.990638,0.979547,1.127759,
1.076744,1.113832,1.020844,0.987782,1.150192,
1.076744,1.113832,1.020844,0.987782,1.150192,
1.105021,1.153148,1.066288,0.969997,1.152618,
1.105021,1.153148,1.066288,0.969997,1.152618,
1.126007,1.170203,1.070513,0.979328,1.188874,
1.126007,1.170203,1.070513,0.979328,1.188874,
1.147397,1.162014,1.096310,1.001222,1.209455,
1.147397,1.162014,1.096310,1.001222,1.209455,
1.160444,1.204267,1.170763,1.015806,1.243504,
1.160444,1.204267,1.170763,1.015806,1.243504,
1.227419,1.241623,1.226210,1.019387,1.256861,
1.227419,1.241623,1.226210,1.019387,1.256861,
1.208344,1.235038,1.262640,1.016294,1.301982,
1.208344,1.235038,1.262640,1.016294,1.301982,
1.416838,1.455619,1.383848,1.025211,1.300579,
1.416838,1.455619,1.383848,1.025211,1.300579,
1.551172,1.516016,1.331181,1.046565,1.349644,
1.551172,1.516016,1.331181,1.046565,1.349644,
1.630035,1.547068,1.395062,1.095471,1.387045,
1.630035,1.547068,1.395062,1.095471,1.387045,
1.778459,1.694264,1.514508,1.209901,1.462774,
1.778459,1.694264,1.514508,1.209901,1.462774,
1.830460,1.753040,1.438080,1.274265,1.493372,
1.830460,1.753040,1.438080,1.274265,1.493372,
1.857103,1.766501,1.473925,1.289869,1.517853,
1.857103,1.766501,1.473925,1.289869,1.517853,
0.557856,0.591394,0.915335,0.839237,0.530485,
0.557856,0.591394,0.915335,0.839237,0.530485,
0.544855,0.584902,0.908405,0.781011,0.519433,
0.544855,0.584902,0.908405,0.781011,0.519433,
0.529352,0.578393,0.897145,0.752636,0.511222,
0.529352,0.578393,0.897145,0.752636,0.511222,
0.511837,0.574044,0.892046,0.757183,0.558033,
0.511837,0.574044,0.892046,0.757183,0.558033,
0.504972,0.572672,0.887339,0.727137,0.583130,
0.504972,0.572672,0.887339,0.727137,0.583130,
0.503249,0.570215,0.888340,0.694736,0.599555,
0.503249,0.570215,0.888340,0.694736,0.599555,
0.501839,0.571646,0.895896,0.660837,0.588018,
0.501839,0.571646,0.895896,0.660837,0.588018,
0.505221,0.572898,0.762525,0.641419,0.637300,
0.505221,0.572898,0.762525,0.641419,0.637300,
0.514120,0.577262,0.684835,0.622544,0.676276,
0.514120,0.577262,0.684835,0.622544,0.676276,
0.525393,0.585179,0.698324,0.621573,0.691680,
0.525393,0.585179,0.698324,0.621573,0.691680,
0.539287,0.594377,0.700546,0.615461,0.696517,
0.539287,0.594377,0.700546,0.615461,0.696517,
0.550249,0.601859,0.703329,0.595725,0.705247,
0.550249,0.601859,0.703329,0.595725,0.705247,
0.561566,0.618116,0.609570,0.550509,0.709369,
0.561566,0.618116,0.609570,0.550509,0.709369,
0.573552,0.625049,0.613513,0.549378,0.730784,
0.573552,0.625049,0.613513,0.549378,0.730784,
0.589892,0.632102,0.614558,0.548042,0.721300,
0.589892,0.632102,0.614558,0.548042,0.721300,
0.606708,0.639541,0.625905,0.548931,0.731747,
0.606708,0.639541,0.625905,0.548931,0.731747,
0.624460,0.642351,0.637324,0.550709,0.745721,
0.624460,0.642351,0.637324,0.550709,0.745721,
0.647518,0.649591,0.639444,0.553878,0.736542,
0.647518,0.649591,0.639444,0.553878,0.736542,
0.664373,0.657275,0.655909,0.557416,0.709269,
0.664373,0.657275,0.655909,0.557416,0.709269,
0.686099,0.666875,0.675177,0.562889,0.706658,
0.686099,0.666875,0.675177,0.562889,0.706658,
0.703767,0.669734,0.695011,0.571644,0.703465,
0.703767,0.669734,0.695011,0.571644,0.703465,
0.723748,0.685881,0.716937,0.587065,0.718468,
0.723748,0.685881,0.716937,0.587065,0.718468,
0.739029,0.699136,0.735947,0.608543,0.715684,
0.739029,0.699136,0.735947,0.608543,0.715684,
0.755059,0.720248,0.758704,0.647448,0.716145,
0.755059,0.720248,0.758704,0.647448,0.716145,
0.769658,0.735701,0.772009,0.673171,0.716104,
0.769658,0.735701,0.772009,0.673171,0.716104,
0.778709,0.752805,0.783759,0.694954,0.713386,
0.778709,0.752805,0.783759,0.694954,0.713386,
0.784968,0.769402,0.783601,0.725704,0.712630,
0.784968,0.769402,0.783601,0.725704,0.712630,
0.790299,0.785581,0.778650,0.759656,0.709815,
0.790299,0.785581,0.778650,0.759656,0.709815,
0.794976,0.802280,0.762550,0.781064,0.709229,
0.794976,0.802280,0.762550,0.781064,0.709229,
0.797067,0.813002,0.744890,0.799368,0.711577,
0.797067,0.813002,0.744890,0.799368,0.711577,
0.796643,0.827845,0.724356,0.811543,0.714586,
0.796643,0.827845,0.724356,0.811543,0.714586,
0.795821,0.839963,0.706505,0.817181,0.716586,
0.795821,0.839963,0.706505,0.817181,0.716586,
0.801694,0.853009,0.674437,0.826390,0.741127,
0.801694,0.853009,0.674437,0.826390,0.741127,
0.807566,0.861336,0.636617,0.827967,0.729766,
0.807566,0.861336,0.636617,0.827967,0.729766,
0.809970,0.868621,0.605204,0.827524,0.735549,
0.809970,0.868621,0.605204,0.827524,0.735549,
0.813783,0.879601,0.560669,0.830182,0.742789,
0.813783,0.879601,0.560669,0.830182,0.742789,
0.819024,0.884474,0.515178,0.831088,0.746253,
0.819024,0.884474,0.515178,0.831088,0.746253,
0.821137,0.891460,0.474622,0.829088,0.764092,
0.821137,0.891460,0.474622,0.829088,0.764092,
0.822224,0.903331,0.439103,0.827844,0.764074,
0.822224,0.903331,0.439103,0.827844,0.764074,
0.823870,0.901382,0.419185,0.823993,0.764596,
0.823870,0.901382,0.419185,0.823993,0.764596,
0.823744,0.903372,0.412738,0.828435,0.745305,
0.823744,0.903372,0.412738,0.828435,0.745305,
0.823016,0.805716,0.416617,0.824903,0.743817,
0.823016,0.805716,0.416617,0.824903,0.743817,
0.822643,0.831675,0.428892,0.873772,0.743804,
0.822643,0.831675,0.428892,0.873772,0.743804,
0.821942,0.850340,0.445968,0.875446,0.740542,
0.821942,0.850340,0.445968,0.875446,0.740542,
0.820370,0.868637,0.445798,0.873430,0.738141,
0.820370,0.868637,0.445798,0.873430,0.738141,
0.819274,0.871914,0.455628,0.870322,0.737551,
0.819274,0.871914,0.455628,0.870322,0.737551,
0.816472,0.867906,0.440715,0.865403,0.755397,
0.816472,0.867906,0.440715,0.865403,0.755397,
0.814122,0.862424,0.547986,0.859800,0.751369,
0.814122,0.862424,0.547986,0.859800,0.751369,
0.809928,0.865529,0.533256,0.853176,0.749221,
0.809928,0.865529,0.533256,0.853176,0.749221,
0.805468,0.859351,0.543406,0.848443,0.744028,
0.805468,0.859351,0.543406,0.848443,0.744028,
0.798586,0.906826,0.548907,0.846288,0.738955,
0.798586,0.906826,0.548907,0.846288,0.738955,
0.792717,0.895282,0.551541,0.838616,0.734096,
0.792717,0.895282,0.551541,0.838616,0.734096,
0.785375,0.843853,0.539488,0.829242,0.729944,
0.785375,0.843853,0.539488,0.829242,0.729944,
0.781097,0.802285,0.552748,0.827160,0.719183,
0.781097,0.802285,0.552748,0.827160,0.719183,
0.777689,0.773233,0.553049,0.823970,0.706966,
0.777689,0.773233,0.553049,0.823970,0.706966,
0.770317,0.751468,0.450737,0.839899,0.693373,
0.770317,0.751468,0.450737,0.839899,0.693373,
0.764454,0.723052,0.466873,0.832373,0.691036,
0.764454,0.723052,0.466873,0.832373,0.691036,
0.760729,0.720646,0.484350,0.852111,0.687856,
0.760729,0.720646,0.484350,0.852111,0.687856,
0.754531,0.695982,0.504327,0.839228,0.685211,
0.754531,0.695982,0.504327,0.839228,0.685211,
0.749870,0.690219,0.526119,0.868266,0.691486,
0.749870,0.690219,0.526119,0.868266,0.691486,
0.745008,0.682619,0.546953,0.861494,0.689046,
0.745008,0.682619,0.546953,0.861494,0.689046,
0.743430,0.657740,0.564717,0.858182,0.688242,
0.743430,0.657740,0.564717,0.858182,0.688242,
0.740958,0.649110,0.580944,0.862014,0.689625,
0.740958,0.649110,0.580944,0.862014,0.689625,
0.740057,0.718321,0.596347,0.838745,0.698879,
0.740057,0.718321,0.596347,0.838745,0.698879,
0.735341,0.738534,0.612232,0.850274,0.699703,
0.735341,0.738534,0.612232,0.850274,0.699703,
0.731611,0.725047,0.624835,0.859562,0.701054,
0.731611,0.725047,0.624835,0.859562,0.701054,
0.728989,0.715420,0.633305,0.860313,0.701643,
0.728989,0.715420,0.633305,0.860313,0.701643,
0.727767,0.708593,0.643155,0.861282,0.704946,
0.727767,0.708593,0.643155,0.861282,0.704946,
0.726587,0.704318,0.651775,0.830290,0.702538,
0.726587,0.704318,0.651775,0.830290,0.702538,
0.725959,0.700588,0.654263,0.814520,0.693296,
0.725959,0.700588,0.654263,0.814520,0.693296,
0.725331,0.699360,0.654269,0.817031,0.694961,
0.725331,0.699360,0.654269,0.817031,0.694961,
0.723497,0.697659,0.652732,0.790933,0.696332,
0.723497,0.697659,0.652732,0.790933,0.696332,
0.722980,0.699891,0.650316,0.803943,0.698676,
0.722980,0.699891,0.650316,0.803943,0.698676,
0.723755,0.703501,0.647992,0.806051,0.700205,
0.723755,0.703501,0.647992,0.806051,0.700205,
0.724041,0.709836,0.644685,0.814535,0.701450,
0.724041,0.709836,0.644685,0.814535,0.701450,
0.724765,0.719134,0.641769,0.795178,0.702446,
0.724765,0.719134,0.641769,0.795178,0.702446,
0.724985,0.730902,0.639555,0.780676,0.702691,
0.724985,0.730902,0.639555,0.780676,0.702691,
0.726485,0.741114,0.637247,0.779654,0.703771,
0.726485,0.741114,0.637247,0.779654,0.703771,
0.728163,0.752010,0.633935,0.776296,0.705672,
0.728163,0.752010,0.633935,0.776296,0.705672,
0.729248,0.759956,0.628405,0.820628,0.707783,
0.729248,0.759956,0.628405,0.820628,0.707783,
0.729240,0.767929,0.622463,0.842557,0.706706,
0.729240,0.767929,0.622463,0.842557,0.706706,
0.729830,0.773677,0.618460,0.825210,0.709902,
0.729830,0.773677,0.618460,0.825210,0.709902,
0.730919,0.781422,0.613629,0.822788,0.710568,
0.730919,0.781422,0.613629,0.822788,0.710568,
0.731246,0.784572,0.608999,0.823041,0.712758,
0.731246,0.784572,0.608999,0.823041,0.712758,
0.731234,0.793767,0.606086,0.823532,0.712842,
0.731234,0.793767,0.606086,0.823532,0.712842,
0.730829,0.796887,0.600336,0.826161,0.712353,
0.730829,0.796887,0.600336,0.826161,0.712353,
0.730424,0.797858,0.596689,0.822882,0.712230,
0.730424,0.797858,0.596689,0.822882,0.712230,
0.729925,0.797575,0.595525,0.822519,0.712336,
0.729925,0.797575,0.595525,0.822519,0.712336,
0.728765,0.796212,0.596405,0.824273,0.712816,
0.728765,0.796212,0.596405,0.824273,0.712816,
0.726936,0.793844,0.597827,0.824926,0.711905,
0.726936,0.793844,0.597827,0.824926,0.711905,
0.724747,0.791522,0.599609,0.847235,0.709762,
0.724747,0.791522,0.599609,0.847235,0.709762,
0.720602,0.787384,0.601463,0.831739,0.706693,
0.720602,0.787384,0.601463,0.831739,0.706693,
0.716911,0.780589,0.604127,0.801895,0.703184,
0.716911,0.780589,0.604127,0.801895,0.703184,
0.712145,0.771131,0.607816,0.799746,0.699674,
0.712145,0.771131,0.607816,0.799746,0.699674,
0.708025,0.760915,0.613137,0.801076,0.688913,
0.708025,0.760915,0.613137,0.801076,0.688913,
0.704979,0.758492,0.618602,0.774873,0.671668,
0.704979,0.758492,0.618602,0.774873,0.671668,
0.703820,0.755445,0.620777,0.775391,0.661564,
0.703820,0.755445,0.620777,0.775391,0.661564,
0.701351,0.752619,0.626753,0.774656,0.659012,
0.701351,0.752619,0.626753,0.774656,0.659012,
0.699592,0.750542,0.623283,0.770206,0.659225,
0.699592,0.750542,0.623283,0.770206,0.659225,
0.696090,0.745245,0.635688,0.752182,0.694436,
0.696090,0.745245,0.635688,0.752182,0.694436,
0.692917,0.747312,0.622618,0.689570,0.586118,
0.692917,0.747312,0.622618,0.689570,0.586118,
0.689070,0.748213,0.629640,0.669862,0.606117,
0.689070,0.748213,0.629640,0.669862,0.606117,
0.684432,0.750980,0.624042,0.660364,0.725682,
0.684432,0.750980,0.624042,0.660364,0.725682,
0.679250,0.752039,0.619838,0.619087,0.699425,
0.679250,0.752039,0.619838,0.619087,0.699425,
0.671540,0.779049,0.615389,0.666697,0.687295,
0.671540,0.779049,0.615389,0.666697,0.687295,
0.671646,0.783308,0.616443,0.707685,0.676430,
0.671646,0.783308,0.616443,0.707685,0.676430,
0.666462,0.790757,0.608316,0.698209,0.670493,
0.666462,0.790757,0.608316,0.698209,0.670493,
0.661172,0.795587,0.599284,0.688333,0.661147,
0.661172,0.795587,0.599284,0.688333,0.661147,
0.653292,0.813401,0.587892,0.686900,0.654881,
0.653292,0.813401,0.587892,0.686900,0.654881,
0.647173,0.811059,0.577023,0.688264,0.657631,
0.647173,0.811059,0.577023,0.688264,0.657631,
0.642974,0.816573,0.579981,0.690270,0.653635,
0.642974,0.816573,0.579981,0.690270,0.653635,
0.637539,0.841393,0.581040,0.694532,0.614119,
0.637539,0.841393,0.581040,0.694532,0.614119,
0.630584,0.839016,0.571693,0.698621,0.602624,
0.630584,0.839016,0.571693,0.698621,0.602624,
0.619044,0.861329,0.566950,0.696132,0.597259,
0.619044,0.861329,0.566950,0.696132,0.597259,
0.612318,0.848591,0.552366,0.697036,0.592501,
0.612318,0.848591,0.552366,0.697036,0.592501,
0.598635,0.628416,0.546564,0.692678,0.583530,
0.598635,0.628416,0.546564,0.692678,0.583530,
0.578344,0.633267,0.541298,0.691003,0.602825,
0.578344,0.633267,0.541298,0.691003,0.602825,
0.568813,0.628804,0.535597,0.693917,0.564926,
0.568813,0.628804,0.535597,0.693917,0.564926,
0.557957,0.614618,0.532360,0.664188,0.561234,
0.557957,0.614618,0.532360,0.664188,0.561234,
0.553193,0.622994,0.529462,0.659088,0.544981,
0.553193,0.622994,0.529462,0.659088,0.544981,
0.544219,0.621180,0.528987,0.668256,0.542009,
0.544219,0.621180,0.528987,0.668256,0.542009,
0.537596,0.618859,0.525224,0.670498,0.534718,
0.537596,0.618859,0.525224,0.670498,0.534718,
0.535646,0.617629,0.521900,0.666989,0.532958,
0.535646,0.617629,0.521900,0.666989,0.532958,
0.539172,0.598934,0.513305,0.663770,0.529072,
0.539172,0.598934,0.513305,0.663770,0.529072,
0.549616,0.537676,0.501587,0.659302,0.525565,
0.549616,0.537676,0.501587,0.659302,0.525565,
0.533180,0.535668,0.129876,0.660615,0.513914,
0.533180,0.535668,0.129876,0.660615,0.513914,
0.523539,0.557644,0.169685,0.660080,0.513074,
0.523539,0.557644,0.169685,0.660080,0.513074,
0.514869,0.548147,0.209359,0.656620,0.513190,
0.514869,0.548147,0.209359,0.656620,0.513190,
0.508479,0.544672,0.219284,0.671913,0.504924,
0.508479,0.544672,0.219284,0.671913,0.504924,
0.501909,0.541702,0.250756,0.667577,0.501099,
0.501909,0.541702,0.250756,0.667577,0.501099,
0.506907,0.507983,0.260028,0.661234,0.498349,
0.506907,0.507983,0.260028,0.661234,0.498349,
0.503315,0.494857,0.247056,0.658893,0.494747,
0.503315,0.494857,0.247056,0.658893,0.494747,
0.500727,0.490241,0.279916,0.653902,0.490550,
0.500727,0.490241,0.279916,0.653902,0.490550,
0.495540,0.493496,0.280191,0.643805,0.489871,
0.495540,0.493496,0.280191,0.643805,0.489871,
0.497533,0.496002,0.281888,0.637390,0.493086,
0.497533,0.496002,0.281888,0.637390,0.493086,
0.499959,0.489197,0.274682,0.584483,0.492307,
0.499959,0.489197,0.274682,0.584483,0.492307,
0.496514,0.498400,0.269826,0.594817,0.490001,
0.496514,0.498400,0.269826,0.594817,0.490001,
0.495985,0.463145,0.284392,0.591318,0.494449,
0.495985,0.463145,0.284392,0.591318,0.494449,
0.501794,0.465207,0.284845,0.560738,0.490740,
0.501794,0.465207,0.284845,0.560738,0.490740,
0.499839,0.461151,0.291541,0.538569,0.491370,
0.499839,0.461151,0.291541,0.538569,0.491370,
0.500413,0.457579,0.285036,0.514723,0.489968,
0.500413,0.457579,0.285036,0.514723,0.489968,
0.498390,0.455190,0.279620,0.513929,0.489940,
0.498390,0.455190,0.279620,0.513929,0.489940,
0.497455,0.464996,0.271503,0.513788,0.490183,
0.497455,0.464996,0.271503,0.513788,0.490183,
0.503803,0.471112,0.299497,0.522604,0.487537,
0.503803,0.471112,0.299497,0.522604,0.487537,
0.502074,0.467546,0.297521,0.514268,0.486066,
0.502074,0.467546,0.297521,0.514268,0.486066,
0.501370,0.476583,0.294899,0.544222,0.485956,
0.501370,0.476583,0.294899,0.544222,0.485956,
0.499877,0.497633,0.299527,0.555905,0.487627,
0.499877,0.497633,0.299527,0.555905,0.487627,
0.496479,0.490468,0.300557,0.554596,0.490005,
0.496479,0.490468,0.300557,0.554596,0.490005,
0.494526,0.485148,0.304335,0.550407,0.486929,
0.494526,0.485148,0.304335,0.550407,0.486929,
0.491560,0.482705,0.303226,0.522052,0.475698,
0.491560,0.482705,0.303226,0.522052,0.475698,
0.489480,0.431348,0.341967,0.555961,0.474386,
0.489480,0.431348,0.341967,0.555961,0.474386,
0.487845,0.433079,0.316211,0.526328,0.477584,
0.487845,0.433079,0.316211,0.526328,0.477584,
0.485413,0.434414,0.290769,0.550364,0.471721,
HUG START
0.485413,0.434414,0.290769,0.550364,0.471721,
0.483653,0.425288,0.296489,0.557264,0.468742,
0.483653,0.425288,0.296489,0.557264,0.468742,
0.483390,0.445412,0.307671,0.537804,0.473020,
0.483390,0.445412,0.307671,0.537804,0.473020,
0.478164,0.454661,0.310356,0.556181,0.525179,
0.478164,0.454661,0.310356,0.556181,0.525179,
0.477699,0.449484,0.298810,0.542146,0.509686,
0.477699,0.449484,0.298810,0.542146,0.509686,
0.480954,0.451160,0.305513,0.568509,0.509427,
0.480954,0.451160,0.305513,0.568509,0.509427,
0.486760,0.451521,0.304702,0.576713,0.510263,
0.486760,0.451521,0.304702,0.576713,0.510263,
0.496842,0.444797,0.305583,0.545449,0.508983,
0.496842,0.444797,0.305583,0.545449,0.508983,
0.503822,0.460809,0.305938,0.550821,0.496185,
0.503822,0.460809,0.305938,0.550821,0.496185,
0.508248,0.426277,0.214320,0.576817,0.493414,
0.508248,0.426277,0.214320,0.576817,0.493414,
0.511760,0.425268,0.305910,0.590448,0.493348,
0.511760,0.425268,0.305910,0.590448,0.493348,
0.515088,0.411387,0.308532,0.593321,0.498814,
0.515088,0.411387,0.308532,0.593321,0.498814,
0.519182,0.477342,0.323668,0.595011,0.505773,
0.519182,0.477342,0.323668,0.595011,0.505773,
0.522404,0.479033,0.335366,0.588687,0.511596,
0.522404,0.479033,0.335366,0.588687,0.511596,
0.523304,0.401834,0.328931,0.567921,0.502330,
0.523304,0.401834,0.328931,0.567921,0.502330,
0.524290,0.523663,0.342798,0.562910,0.485862,
0.524290,0.523663,0.342798,0.562910,0.485862,
0.523845,0.403709,0.343743,0.566602,0.497681,
0.523845,0.403709,0.343743,0.566602,0.497681,
0.522455,0.446908,0.342878,0.563340,0.486033,
0.522455,0.446908,0.342878,0.563340,0.486033,
0.520412,0.444234,0.337106,0.564072,0.487554,
0.520412,0.444234,0.337106,0.564072,0.487554,
0.514996,0.442918,0.336110,0.561401,0.487978,
0.514996,0.442918,0.336110,0.561401,0.487978,
0.512341,0.431170,0.334514,0.568766,0.456368,
0.512341,0.431170,0.334514,0.568766,0.456368,
0.507552,0.429284,0.337699,0.576657,0.471852,
0.507552,0.429284,0.337699,0.576657,0.471852,
0.503877,0.426732,0.342050,0.575182,0.467145,
0.503877,0.426732,0.342050,0.575182,0.467145,
0.501758,0.493397,0.339213,0.573154,0.467489,
0.501758,0.493397,0.339213,0.573154,0.467489,
0.498702,0.494245,0.332874,0.570536,0.466719,
0.498702,0.494245,0.332874,0.570536,0.466719,
0.497695,0.451190,0.339441,0.576208,0.458701,
0.497695,0.451190,0.339441,0.576208,0.458701,
0.497008,0.524551,0.329167,0.564200,0.476247,
0.497008,0.524551,0.329167,0.564200,0.476247,
0.496281,0.533897,0.331556,0.529380,0.475131,
0.496281,0.533897,0.331556,0.529380,0.475131,
0.495523,0.324240,0.336062,0.568005,0.463174,
0.495523,0.324240,0.336062,0.568005,0.463174,
0.494582,0.318668,0.334365,0.548150,0.462391,
0.494582,0.318668,0.334365,0.548150,0.462391,
0.493668,0.317072,0.337068,0.560073,0.461186,
0.493668,0.317072,0.337068,0.560073,0.461186,
0.493060,0.318682,0.334624,0.566173,0.473072,
0.493060,0.318682,0.334624,0.566173,0.473072,
0.489699,0.319967,0.334149,0.562273,0.490392,
0.489699,0.319967,0.334149,0.562273,0.490392,
0.488125,0.319047,0.324841,0.563637,0.491875,
0.488125,0.319047,0.324841,0.563637,0.491875,
0.485963,0.311902,0.323444,0.559474,0.484945,
0.485963,0.311902,0.323444,0.559474,0.484945,
0.484878,0.310101,0.319921,0.565426,0.476162,
0.484878,0.310101,0.319921,0.565426,0.476162,
0.475941,0.305772,0.329811,0.565929,0.481384,
0.475941,0.305772,0.329811,0.565929,0.481384,
0.476890,0.304204,0.331180,0.583096,0.485792,
0.476890,0.304204,0.331180,0.583096,0.485792,
0.478125,0.305122,0.349906,0.575670,0.485506,
0.478125,0.305122,0.349906,0.575670,0.485506,
0.478922,0.305629,0.349343,0.586584,0.485298,
0.478922,0.305629,0.349343,0.586584,0.485298,
0.479927,0.307126,0.351997,0.576923,0.486887,
0.479927,0.307126,0.351997,0.576923,0.486887,
0.480716,0.308255,0.370787,0.589840,0.484555,
0.480716,0.308255,0.370787,0.589840,0.484555,
0.482358,0.310619,0.342357,0.589733,0.481216,
0.482358,0.310619,0.342357,0.589733,0.481216,
0.483626,0.310229,0.386718,0.589146,0.481030,
0.483626,0.310229,0.386718,0.589146,0.481030,
0.485561,0.319329,0.394698,0.593575,0.479805,
0.485561,0.319329,0.394698,0.593575,0.479805,
0.487570,0.314610,0.376925,0.582854,0.480310,
0.487570,0.314610,0.376925,0.582854,0.480310,
0.490198,0.289718,0.385915,0.608191,0.480833,
0.490198,0.289718,0.385915,0.608191,0.480833,
0.491418,0.306499,0.380411,0.597247,0.479283,
0.491418,0.306499,0.380411,0.597247,0.479283,
0.489773,0.297560,0.379053,0.597512,0.477244,
0.489773,0.297560,0.379053,0.597512,0.477244,
0.486746,0.287757,0.376569,0.597508,0.481762,
0.486746,0.287757,0.376569,0.597508,0.481762,
0.480431,0.282704,0.330916,0.598993,0.480603,
