Kat's data
vertex 1,vertex 2,vertex 3,vertex 4,vertex 5,
0.657373,0.592719,0.647483,0.568381,0.598367,
0.656744,0.595205,0.646187,0.567980,0.597960,
0.656744,0.595205,0.646187,0.567980,0.597960,
0.656281,0.595844,0.643259,0.567681,0.595784,
0.656281,0.595844,0.643259,0.567681,0.595784,
0.655253,0.596610,0.643568,0.567368,0.595524,
0.655253,0.596610,0.643568,0.567368,0.595524,
0.654669,0.597125,0.642431,0.567275,0.595601,
0.654669,0.597125,0.642431,0.567275,0.595601,
0.653158,0.594776,0.641730,0.567148,0.595272,
0.653158,0.594776,0.641730,0.567148,0.595272,
0.652424,0.596759,0.641067,0.566920,0.594336,
0.652424,0.596759,0.641067,0.566920,0.594336,
0.651950,0.597065,0.641080,0.566595,0.593844,
0.651950,0.597065,0.641080,0.566595,0.593844,
0.650826,0.594408,0.640901,0.565933,0.592123,
0.650826,0.594408,0.640901,0.565933,0.592123,
0.650348,0.594312,0.641158,0.565791,0.582320,
0.650348,0.594312,0.641158,0.565791,0.582320,
0.649686,0.594290,0.640682,0.565202,0.581867,
0.649686,0.594290,0.640682,0.565202,0.581867,
0.648557,0.590807,0.639333,0.564963,0.581680,
0.648557,0.590807,0.639333,0.564963,0.581680,
0.648117,0.590347,0.640552,0.564793,0.593220,
0.648117,0.590347,0.640552,0.564793,0.593220,
0.647899,0.592770,0.641234,0.564147,0.592555,
0.647899,0.592770,0.641234,0.564147,0.592555,
0.647355,0.592010,0.639929,0.564088,0.592436,
0.647355,0.592010,0.639929,0.564088,0.592436,
0.646823,0.591847,0.638051,0.563970,0.592984,
0.646823,0.591847,0.638051,0.563970,0.592984,
0.645868,0.591524,0.638745,0.563845,0.593024,
0.645868,0.591524,0.638745,0.563845,0.593024,
0.645294,0.589514,0.638712,0.563899,0.593002,
0.645294,0.589514,0.638712,0.563899,0.593002,
0.644737,0.589386,0.638517,0.563885,0.593250,
0.644737,0.589386,0.638517,0.563885,0.593250,
0.644619,0.587930,0.638313,0.563685,0.593098,
0.644619,0.587930,0.638313,0.563685,0.593098,
0.644304,0.587017,0.638216,0.563581,0.592672,
0.644304,0.587017,0.638216,0.563581,0.592672,
0.644107,0.586589,0.637993,0.563620,0.592320,
0.644107,0.586589,0.637993,0.563620,0.592320,
0.643939,0.586544,0.637844,0.563323,0.595326,
0.643939,0.586544,0.637844,0.563323,0.595326,
0.644146,0.585755,0.638690,0.563571,0.595426,
0.644146,0.585755,0.638690,0.563571,0.595426,
0.644464,0.583143,0.638658,0.563527,0.594514,
0.644464,0.583143,0.638658,0.563527,0.594514,
0.644172,0.588793,0.639391,0.563859,0.594324,
0.644172,0.588793,0.639391,0.563859,0.594324,
0.643979,0.586734,0.639164,0.563821,0.594411,
0.643979,0.586734,0.639164,0.563821,0.594411,
0.644228,0.587366,0.639530,0.563810,0.593401,
0.644228,0.587366,0.639530,0.563810,0.593401,
0.644122,0.586830,0.640763,0.563902,0.581190,
0.644122,0.586830,0.640763,0.563902,0.581190,
0.644330,0.588123,0.642209,0.564104,0.581085,
0.644330,0.588123,0.642209,0.564104,0.581085,
0.644446,0.591528,0.642762,0.564171,0.590362,
0.644446,0.591528,0.642762,0.564171,0.590362,
0.644504,0.589791,0.641554,0.563914,0.581455,
0.644504,0.589791,0.641554,0.563914,0.581455,
0.645305,0.591085,0.642174,0.564077,0.581484,
0.645305,0.591085,0.642174,0.564077,0.581484,
0.645935,0.590711,0.643808,0.564237,0.590351,
0.645935,0.590711,0.643808,0.564237,0.590351,
0.646093,0.590250,0.643051,0.566294,0.591372,
0.646093,0.590250,0.643051,0.566294,0.591372,
0.646581,0.589816,0.643760,0.565823,0.591365,
0.646581,0.589816,0.643760,0.565823,0.591365,
0.646920,0.591847,0.643067,0.565423,0.591475,
0.646920,0.591847,0.643067,0.565423,0.591475,
0.647159,0.590671,0.645015,0.565420,0.593516,
0.647159,0.590671,0.645015,0.565420,0.593516,
0.646644,0.590699,0.644681,0.565324,0.582713,
0.646644,0.590699,0.644681,0.565324,0.582713,
0.646720,0.590275,0.644548,0.565212,0.590348,
0.646720,0.590275,0.644548,0.565212,0.590348,
0.646695,0.591491,0.644494,0.565181,0.590464,
0.646695,0.591491,0.644494,0.565181,0.590464,
0.647289,0.592312,0.643669,0.565349,0.591432,
0.647289,0.592312,0.643669,0.565349,0.591432,
0.647176,0.591652,0.644322,0.565430,0.591095,
0.647176,0.591652,0.644322,0.565430,0.591095,
0.647632,0.592572,0.644967,0.565426,0.591532,
0.647632,0.592572,0.644967,0.565426,0.591532,
0.647959,0.591752,0.644796,0.565251,0.600760,
0.647959,0.591752,0.644796,0.565251,0.600760,
0.647528,0.591610,0.645381,0.565196,0.582129,
0.647528,0.591610,0.645381,0.565196,0.582129,
0.647532,0.591968,0.645440,0.565337,0.582161,
0.647532,0.591968,0.645440,0.565337,0.582161,
0.647723,0.588790,0.644945,0.565143,0.582107,
0.647723,0.588790,0.644945,0.565143,0.582107,
0.647427,0.588314,0.645345,0.565019,0.590979,
0.647427,0.588314,0.645345,0.565019,0.590979,
0.647096,0.589759,0.645333,0.564969,0.590926,
0.647096,0.589759,0.645333,0.564969,0.590926,
0.646512,0.588700,0.643678,0.564812,0.591093,
0.646512,0.588700,0.643678,0.564812,0.591093,
0.646629,0.588739,0.645383,0.564699,0.582036,
0.646629,0.588739,0.645383,0.564699,0.582036,
0.646522,0.588413,0.644650,0.564477,0.582028,
0.646522,0.588413,0.644650,0.564477,0.582028,
0.646210,0.587962,0.644764,0.564305,0.590790,
0.646210,0.587962,0.644764,0.564305,0.590790,
0.646112,0.584589,0.645036,0.564147,0.581706,
0.646112,0.584589,0.645036,0.564147,0.581706,
0.645854,0.584072,0.643863,0.564057,0.581441,
0.645854,0.584072,0.643863,0.564057,0.581441,
0.646035,0.584739,0.644634,0.563976,0.591476,
0.646035,0.584739,0.644634,0.563976,0.591476,
0.645838,0.588010,0.644265,0.563498,0.591066,
0.645838,0.588010,0.644265,0.563498,0.591066,
0.645828,0.587616,0.643890,0.563320,0.591005,
0.645828,0.587616,0.643890,0.563320,0.591005,
0.645750,0.587969,0.643430,0.563245,0.590962,
0.645750,0.587969,0.643430,0.563245,0.590962,
0.645711,0.588482,0.643420,0.563228,0.592037,
0.645711,0.588482,0.643420,0.563228,0.592037,
0.645035,0.587421,0.644234,0.563291,0.591594,
0.645035,0.587421,0.644234,0.563291,0.591594,
0.645011,0.587159,0.644319,0.563311,0.591342,
0.645011,0.587159,0.644319,0.563311,0.591342,
0.645226,0.588471,0.642829,0.563544,0.591423,
0.645226,0.588471,0.642829,0.563544,0.591423,
0.645454,0.587656,0.643125,0.563558,0.593942,
0.645454,0.587656,0.643125,0.563558,0.593942,
0.645754,0.587865,0.643060,0.563637,0.593385,
0.645754,0.587865,0.643060,0.563637,0.593385,
0.645817,0.587318,0.642581,0.563641,0.598084,
0.645817,0.587318,0.642581,0.563641,0.598084,
0.645833,0.588086,0.642375,0.563685,0.596743,
0.645833,0.588086,0.642375,0.563685,0.596743,
0.646118,0.587681,0.643070,0.563571,0.604143,
0.646118,0.587681,0.643070,0.563571,0.604143,
0.645884,0.588566,0.643645,0.563472,0.594586,
0.645884,0.588566,0.643645,0.563472,0.594586,
0.646103,0.587356,0.643267,0.563420,0.593487,
0.646103,0.587356,0.643267,0.563420,0.593487,
0.646565,0.587094,0.642739,0.563029,0.593499,
0.646565,0.587094,0.642739,0.563029,0.593499,
0.646628,0.587308,0.643159,0.563750,0.592375,
0.646628,0.587308,0.643159,0.563750,0.592375,
0.646766,0.581375,0.643148,0.563911,0.592090,
0.646766,0.581375,0.643148,0.563911,0.592090,
0.646573,0.590857,0.641851,0.563984,0.592066,
0.646573,0.590857,0.641851,0.563984,0.592066,
0.647054,0.588461,0.641569,0.564020,0.591388,
0.647054,0.588461,0.641569,0.564020,0.591388,
0.647253,0.588358,0.641864,0.564039,0.581272,
0.647253,0.588358,0.641864,0.564039,0.581272,
0.647290,0.589052,0.641884,0.564007,0.591442,
0.647290,0.589052,0.641884,0.564007,0.591442,
0.647216,0.588338,0.642128,0.563899,0.581571,
0.647216,0.588338,0.642128,0.563899,0.581571,
0.647802,0.588332,0.642611,0.563823,0.590011,
0.647802,0.588332,0.642611,0.563823,0.590011,
0.647999,0.590001,0.641482,0.564208,0.581067,
0.647999,0.590001,0.641482,0.564208,0.581067,
0.648599,0.596412,0.642287,0.565444,0.580817,
0.648599,0.596412,0.642287,0.565444,0.580817,
0.647584,0.596377,0.642152,0.566585,0.597486,
0.647584,0.596377,0.642152,0.566585,0.597486,
0.648338,0.598658,0.643663,0.570602,0.599729,
0.648338,0.598658,0.643663,0.570602,0.599729,
0.648501,0.597765,0.646673,0.580348,0.595893,
0.648501,0.597765,0.646673,0.580348,0.595893,
0.649218,0.600459,0.652257,0.590161,0.601243,
0.649218,0.600459,0.652257,0.590161,0.601243,
0.650250,0.601788,0.655954,0.599269,0.602838,
0.650250,0.601788,0.655954,0.599269,0.602838,
0.649568,0.604888,0.661713,0.603374,0.604474,
0.649568,0.604888,0.661713,0.603374,0.604474,
0.648802,0.563253,0.670978,0.602353,0.611723,
0.648802,0.563253,0.670978,0.602353,0.611723,
0.647557,0.570296,0.680381,0.606343,0.610519,
0.647557,0.570296,0.680381,0.606343,0.610519,
0.645758,0.572339,0.692103,0.613914,0.616113,
0.645758,0.572339,0.692103,0.613914,0.616113,
0.642532,0.580912,0.712672,0.620345,0.627848,
0.642532,0.580912,0.712672,0.620345,0.627848,
0.640934,0.303785,0.726864,0.622704,0.626261,
0.640934,0.303785,0.726864,0.622704,0.626261,
0.637699,0.301493,0.753688,0.625410,0.630760,
0.637699,0.301493,0.753688,0.625410,0.630760,
0.633754,0.294838,0.759871,0.628481,0.631906,
0.633754,0.294838,0.759871,0.628481,0.631906,
0.631143,0.293180,0.798090,0.629542,0.637135,
0.631143,0.293180,0.798090,0.629542,0.637135,
0.628847,0.284794,0.803427,0.632530,0.637497,
0.628847,0.284794,0.803427,0.632530,0.637497,
0.626461,0.274240,0.811509,0.649358,0.641347,
0.626461,0.274240,0.811509,0.649358,0.641347,
0.628485,0.265933,0.818480,0.638676,0.639134,
0.628485,0.265933,0.818480,0.638676,0.639134,
0.626705,0.258237,0.813298,0.640398,0.643533,
0.626705,0.258237,0.813298,0.640398,0.643533,
0.624990,0.259930,0.591588,0.641388,0.654679,
0.624990,0.259930,0.591588,0.641388,0.654679,
0.621997,0.263720,0.593754,0.641683,0.647542,
0.621997,0.263720,0.593754,0.641683,0.647542,
0.618185,0.274249,0.675694,0.643329,0.654974,
0.618185,0.274249,0.675694,0.643329,0.654974,
0.617551,0.282575,0.689476,0.629723,0.656942,
0.617551,0.282575,0.689476,0.629723,0.656942,
0.614964,0.289049,0.699554,0.629706,0.661524,
0.614964,0.289049,0.699554,0.629706,0.661524,
0.609899,0.282942,0.664009,0.628619,0.660024,
0.609899,0.282942,0.664009,0.628619,0.660024,
0.601404,0.273793,0.739659,0.637607,0.646422,
0.601404,0.273793,0.739659,0.637607,0.646422,
0.589433,0.267804,0.722668,0.634558,0.642350,
0.589433,0.267804,0.722668,0.634558,0.642350,
0.581155,0.256869,0.367958,0.629082,0.632437,
0.581155,0.256869,0.367958,0.629082,0.632437,
0.569987,0.246918,0.340530,0.621174,0.627136,
0.569987,0.246918,0.340530,0.621174,0.627136,
0.553173,0.236978,0.284306,0.581857,0.612526,
0.553173,0.236978,0.284306,0.581857,0.612526,
0.539081,0.218375,0.277782,0.563840,0.606702,
0.539081,0.218375,0.277782,0.563840,0.606702,
0.525989,0.224152,0.260447,0.526796,0.602814,
0.525989,0.224152,0.260447,0.526796,0.602814,
0.511064,0.222320,0.246823,0.516188,0.600586,
0.511064,0.222320,0.246823,0.516188,0.600586,
0.496304,0.178905,0.251627,0.475368,0.599171,
0.496304,0.178905,0.251627,0.475368,0.599171,
0.476423,0.182764,0.238479,0.473275,0.631052,
0.476423,0.182764,0.238479,0.473275,0.631052,
0.463145,0.221346,0.203185,0.476977,0.589561,
0.463145,0.221346,0.203185,0.476977,0.589561,
0.446989,0.199076,0.168751,0.465784,0.587814,
0.446989,0.199076,0.168751,0.465784,0.587814,
0.416342,0.151755,0.173047,0.461857,0.632746,
0.416342,0.151755,0.173047,0.461857,0.632746,
0.409921,0.224492,0.164067,0.464670,0.636883,
0.409921,0.224492,0.164067,0.464670,0.636883,
0.383356,0.176787,0.198116,0.437975,0.626141,
0.383356,0.176787,0.198116,0.437975,0.626141,
0.367797,0.141778,0.236870,0.464764,0.629650,
0.367797,0.141778,0.236870,0.464764,0.629650,
0.361919,0.217213,0.316413,0.480947,0.638229,
0.361919,0.217213,0.316413,0.480947,0.638229,
0.347447,0.249812,0.270818,0.463202,0.635095,
0.347447,0.249812,0.270818,0.463202,0.635095,
0.339436,0.251759,0.303692,0.461493,0.630577,
0.339436,0.251759,0.303692,0.461493,0.630577,
0.335072,0.171231,0.288094,0.459107,0.621997,
0.335072,0.171231,0.288094,0.459107,0.621997,
0.333971,0.171836,0.354176,0.454849,0.631280,
0.333971,0.171836,0.354176,0.454849,0.631280,
0.350311,0.182867,0.328846,0.452574,0.626755,
0.350311,0.182867,0.328846,0.452574,0.626755,
0.359007,0.180233,0.310987,0.465309,0.618927,
0.359007,0.180233,0.310987,0.465309,0.618927,
0.360203,0.185691,0.157842,0.466382,0.620140,
0.360203,0.185691,0.157842,0.466382,0.620140,
0.365078,0.190719,0.149787,0.464856,0.603172,
0.365078,0.190719,0.149787,0.464856,0.603172,
HUG START
HUG START
HUG STOP
0.797214,1.050303,0.745739,0.656510,0.683422,
0.797214,1.050303,0.745739,0.656510,0.683422,
0.673487,1.042082,0.764482,0.658706,0.686324,
0.673487,1.042082,0.764482,0.658706,0.686324,
0.734894,1.059576,0.777354,0.645919,0.684648,
0.734894,1.059576,0.777354,0.645919,0.684648,
0.739060,1.065314,0.785448,0.646845,0.687879,
0.739060,1.065314,0.785448,0.646845,0.687879,
0.736569,1.098059,0.793815,0.642155,0.692601,
0.736569,1.098059,0.793815,0.642155,0.692601,
0.749364,1.129000,0.806781,0.642156,0.687723,
0.749364,1.129000,0.806781,0.642156,0.687723,
0.760708,1.097755,0.822141,0.642494,0.686706,
0.760708,1.097755,0.822141,0.642494,0.686706,
0.764103,1.103194,0.841666,0.641492,0.682304,
0.764103,1.103194,0.841666,0.641492,0.682304,
0.758646,1.088964,0.878736,0.633281,0.677918,
0.758646,1.088964,0.878736,0.633281,0.677918,
0.763202,1.083912,0.894927,0.632703,0.678216,
0.763202,1.083912,0.894927,0.632703,0.678216,
0.763757,1.079052,0.918783,0.629451,0.675755,
0.763757,1.079052,0.918783,0.629451,0.675755,
0.765782,1.060540,0.938221,0.627717,0.670721,
0.765782,1.060540,0.938221,0.627717,0.670721,
0.765063,1.049595,0.953260,0.627285,0.668712,
0.765063,1.049595,0.953260,0.627285,0.668712,
0.760408,1.034896,0.966842,0.625527,0.667203,
0.760408,1.034896,0.966842,0.625527,0.667203,
0.759095,1.038933,0.997710,0.669477,0.658900,
0.759095,1.038933,0.997710,0.669477,0.658900,
0.757985,1.016748,1.019649,0.666699,0.673033,
0.757985,1.016748,1.019649,0.666699,0.673033,
0.753942,0.989708,1.034138,0.661321,0.649621,
0.753942,0.989708,1.034138,0.661321,0.649621,
0.754389,0.982376,1.047998,0.660245,0.648765,
0.754389,0.982376,1.047998,0.660245,0.648765,
0.756713,0.965578,1.064095,0.642341,0.648139,
0.756713,0.965578,1.064095,0.642341,0.648139,
0.755490,0.951788,1.058193,0.664902,0.661661,
0.755490,0.951788,1.058193,0.664902,0.661661,
0.754512,0.938675,1.091033,0.673524,0.660690,
0.754512,0.938675,1.091033,0.673524,0.660690,
0.754682,0.938983,1.102612,0.672711,0.663327,
0.754682,0.938983,1.102612,0.672711,0.663327,
0.754851,0.936446,1.095218,0.666591,0.667118,
0.754851,0.936446,1.095218,0.666591,0.667118,
0.753036,0.902535,1.091899,0.616652,0.661966,
0.753036,0.902535,1.091899,0.616652,0.661966,
0.752612,0.893822,1.068379,0.637507,0.692879,
0.752612,0.893822,1.068379,0.637507,0.692879,
0.754637,0.888515,1.070112,0.621552,0.690034,
0.754637,0.888515,1.070112,0.621552,0.690034,
0.754139,0.875709,1.073934,0.620369,0.689919,
0.754139,0.875709,1.073934,0.620369,0.689919,
0.758366,0.863809,0.845406,0.624511,0.673144,
0.758366,0.863809,0.845406,0.624511,0.673144,
0.758098,0.856698,0.840808,0.623865,0.692242,
0.758098,0.856698,0.840808,0.623865,0.692242,
0.757680,0.837801,0.806908,0.610404,0.704238,
0.757680,0.837801,0.806908,0.610404,0.704238,
0.756920,0.826803,0.796738,0.593122,0.705596,
0.756920,0.826803,0.796738,0.593122,0.705596,
0.757178,0.819082,0.790027,0.584451,0.668307,
0.757178,0.819082,0.790027,0.584451,0.668307,
0.756979,0.812293,0.789307,0.582309,0.664506,
0.756979,0.812293,0.789307,0.582309,0.664506,
0.762747,0.883482,0.787136,0.612062,0.726402,
0.762747,0.883482,0.787136,0.612062,0.726402,
0.762287,0.885454,0.785966,0.621826,0.724970,
0.762287,0.885454,0.785966,0.621826,0.724970,
0.761812,0.882503,0.782020,0.622163,0.722922,
0.761812,0.882503,0.782020,0.622163,0.722922,
0.760913,0.884296,0.778748,0.643547,0.722739,
0.760913,0.884296,0.778748,0.643547,0.722739,
0.761237,0.870884,0.779460,0.632697,0.721983,
0.761237,0.870884,0.779460,0.632697,0.721983,
0.762876,0.878107,0.780461,0.611775,0.721599,
0.762876,0.878107,0.780461,0.611775,0.721599,
0.762910,0.870459,0.778558,0.642153,0.721392,
0.762910,0.870459,0.778558,0.642153,0.721392,
0.764945,0.869735,0.775780,0.642634,0.721170,
0.764945,0.869735,0.775780,0.642634,0.721170,
0.766214,0.870205,0.772791,0.642296,0.721504,
0.766214,0.870205,0.772791,0.642296,0.721504,
0.767830,0.870641,0.775412,0.632249,0.722065,
0.767830,0.870641,0.775412,0.632249,0.722065,
0.769392,0.874901,0.776976,0.632322,0.722528,
0.769392,0.874901,0.776976,0.632322,0.722528,
0.770103,0.872930,0.776560,0.642935,0.721920,
0.770103,0.872930,0.776560,0.642935,0.721920,
0.770206,0.870786,0.774487,0.642961,0.702808,
0.770206,0.870786,0.774487,0.642961,0.702808,
0.770369,0.881065,0.764760,0.641451,0.705377,
0.770369,0.881065,0.764760,0.641451,0.705377,
0.769912,0.874430,0.769747,0.641513,0.701960,
0.769912,0.874430,0.769747,0.641513,0.701960,
0.769271,0.878691,0.779897,0.640599,0.705423,
0.769271,0.878691,0.779897,0.640599,0.705423,
0.768708,0.880765,0.783260,0.640119,0.704043,
0.768708,0.880765,0.783260,0.640119,0.704043,
0.768594,0.883260,0.795247,0.639999,0.703284,
0.768594,0.883260,0.795247,0.639999,0.703284,
0.768928,0.888585,0.802895,0.639385,0.723853,
0.768928,0.888585,0.802895,0.639385,0.723853,
0.767877,0.914970,0.811543,0.640220,0.723872,
0.767877,0.914970,0.811543,0.640220,0.723872,
0.767426,0.924299,0.827663,0.639898,0.721810,
0.767426,0.924299,0.827663,0.639898,0.721810,
0.767446,0.934989,0.837681,0.639277,0.705068,
0.767446,0.934989,0.837681,0.639277,0.705068,
0.763828,0.941895,0.847333,0.640183,0.706320,
0.763828,0.941895,0.847333,0.640183,0.706320,
0.759905,0.944273,0.870977,0.640090,0.712482,
0.759905,0.944273,0.870977,0.640090,0.712482,
0.758678,0.945568,0.883277,0.639997,0.702920,
0.758678,0.945568,0.883277,0.639997,0.702920,
0.755574,0.964226,0.891962,0.638811,0.714272,
0.755574,0.964226,0.891962,0.638811,0.714272,
0.742982,0.966006,0.912902,0.639499,0.704780,
0.742982,0.966006,0.912902,0.639499,0.704780,
0.739274,0.973557,0.916410,0.639767,0.711961,
0.739274,0.973557,0.916410,0.639767,0.711961,
0.733286,0.976750,0.921377,0.640834,0.712982,
0.733286,0.976750,0.921377,0.640834,0.712982,
0.731842,0.987066,0.909151,0.639183,0.699701,
0.731842,0.987066,0.909151,0.639183,0.699701,
0.729801,0.988801,0.909051,0.639725,0.697961,
0.729801,0.988801,0.909051,0.639725,0.697961,
0.727246,0.990044,0.922711,0.640010,0.699887,
0.727246,0.990044,0.922711,0.640010,0.699887,
0.724361,0.981271,0.919791,0.639897,0.697025,
0.724361,0.981271,0.919791,0.639897,0.697025,
0.724852,0.979139,0.915499,0.640316,0.696291,
0.724852,0.979139,0.915499,0.640316,0.696291,
0.721936,0.977520,0.917384,0.621075,0.699131,
0.721936,0.977520,0.917384,0.621075,0.699131,
0.719595,0.973879,0.912174,0.638405,0.701775,
0.719595,0.973879,0.912174,0.638405,0.701775,
0.719598,0.967984,0.909130,0.638769,0.702091,
0.719598,0.967984,0.909130,0.638769,0.702091,
0.719736,0.961691,0.905550,0.639863,0.703959,
0.719736,0.961691,0.905550,0.639863,0.703959,
0.718588,0.952661,0.888876,0.640012,0.703310,
0.718588,0.952661,0.888876,0.640012,0.703310,
0.721219,0.944582,0.878315,0.640443,0.702193,
0.721219,0.944582,0.878315,0.640443,0.702193,
0.722994,0.935224,0.864278,0.640270,0.707529,
0.722994,0.935224,0.864278,0.640270,0.707529,
0.725863,0.892031,0.847128,0.598183,0.709308,
0.725863,0.892031,0.847128,0.598183,0.709308,
0.726677,0.876628,0.826594,0.587686,0.711410,
0.726677,0.876628,0.826594,0.587686,0.711410,
0.727788,0.866244,0.812335,0.597978,0.715239,
0.727788,0.866244,0.812335,0.597978,0.715239,
0.733554,0.837975,0.778653,0.600951,0.726653,
0.733554,0.837975,0.778653,0.600951,0.726653,
0.740097,0.829861,0.744094,0.602125,0.726550,
0.740097,0.829861,0.744094,0.602125,0.726550,
0.741188,0.819686,0.724948,0.602855,0.727370,
0.741188,0.819686,0.724948,0.602855,0.727370,
0.744083,0.803491,0.698844,0.603023,0.732692,
0.744083,0.803491,0.698844,0.603023,0.732692,
0.751445,0.801291,0.674335,0.602536,0.721147,
0.751445,0.801291,0.674335,0.602536,0.721147,
0.736744,0.765426,0.658149,0.588609,0.701399,
0.736744,0.765426,0.658149,0.588609,0.701399,
0.750283,0.785232,0.647882,0.588652,0.707675,
0.750283,0.785232,0.647882,0.588652,0.707675,
0.746411,0.779572,0.634156,0.594045,0.714657,
0.746411,0.779572,0.634156,0.594045,0.714657,
0.745280,0.770749,0.664383,0.581506,0.711284,
0.745280,0.770749,0.664383,0.581506,0.711284,
0.747133,0.785275,0.665604,0.573939,0.716147,
0.747133,0.785275,0.665604,0.573939,0.716147,
0.741236,0.755715,0.663324,0.591341,0.716312,
0.741236,0.755715,0.663324,0.591341,0.716312,
0.736180,0.745043,0.648457,0.602043,0.720286,
0.736180,0.745043,0.648457,0.602043,0.720286,
0.731251,0.719429,0.648714,0.601210,0.725687,
0.731251,0.719429,0.648714,0.601210,0.725687,
0.730723,0.718023,0.646728,0.595827,0.738698,
0.730723,0.718023,0.646728,0.595827,0.738698,
0.728347,0.736069,0.640759,0.647889,0.736851,
0.728347,0.736069,0.640759,0.647889,0.736851,
0.725928,0.690006,0.640640,0.675653,0.733825,
0.725928,0.690006,0.640640,0.675653,0.733825,
0.724475,0.687101,0.632562,0.649659,0.702495,
0.724475,0.687101,0.632562,0.649659,0.702495,
0.722409,0.685250,0.632193,0.662684,0.701056,
0.722409,0.685250,0.632193,0.662684,0.701056,
0.719429,0.679864,0.626830,0.645108,0.697065,
0.719429,0.679864,0.626830,0.645108,0.697065,
0.719013,0.676336,0.618570,0.654564,0.710804,
0.719013,0.676336,0.618570,0.654564,0.710804,
0.713357,0.671141,0.613605,0.672960,0.693056,
0.713357,0.671141,0.613605,0.672960,0.693056,
0.710958,0.662278,0.611535,0.620417,0.690788,
0.710958,0.662278,0.611535,0.620417,0.690788,
0.709279,0.665131,0.605489,0.660612,0.666788,
0.709279,0.665131,0.605489,0.660612,0.666788,
0.708720,0.664367,0.605822,0.619555,0.631303,
0.708720,0.664367,0.605822,0.619555,0.631303,
0.707979,0.668300,0.608831,0.616647,0.632948,
0.707979,0.668300,0.608831,0.616647,0.632948,
0.697735,0.649454,0.623868,0.681592,0.643548,
0.697735,0.649454,0.623868,0.681592,0.643548,
0.696944,0.651652,0.607148,0.634215,0.630705,
0.696944,0.651652,0.607148,0.634215,0.630705,
0.696577,0.658370,0.623328,0.601221,0.639287,
0.696577,0.658370,0.623328,0.601221,0.639287,
0.666586,0.658119,0.640217,0.612720,0.632504,
0.666586,0.658119,0.640217,0.612720,0.632504,
0.667759,0.659324,0.659430,0.684961,0.607834,
0.667759,0.659324,0.659430,0.684961,0.607834,
0.665692,0.687477,0.670456,0.674043,0.605957,
0.665692,0.687477,0.670456,0.674043,0.605957,
0.659738,0.714883,0.695498,0.676181,0.605691,
0.659738,0.714883,0.695498,0.676181,0.605691,
0.658551,0.774486,0.736339,0.675867,0.605549,
0.658551,0.774486,0.736339,0.675867,0.605549,
0.652109,0.814817,0.754589,0.647918,0.600718,
0.652109,0.814817,0.754589,0.647918,0.600718,
0.645059,0.836803,0.787381,0.572567,0.600293,
0.645059,0.836803,0.787381,0.572567,0.600293,
