Kat's data
vertex 1,vertex 2,vertex 3,vertex 4,vertex 5,
0.778607,0.824653,0.596100,0.727810,0.700095,
0.779570,0.733769,0.601536,0.727981,0.704158,
0.779570,0.733769,0.601536,0.727981,0.704158,
0.780907,0.732850,0.601124,0.728619,0.717002,
0.780907,0.732850,0.601124,0.728619,0.717002,
0.782727,0.731247,0.712649,0.728758,0.719864,
0.782727,0.731247,0.712649,0.728758,0.719864,
0.783817,0.721776,0.764992,0.729357,0.721052,
0.783817,0.721776,0.764992,0.729357,0.721052,
0.783776,0.722410,0.773017,0.726114,0.723247,
0.783776,0.722410,0.773017,0.726114,0.723247,
0.785456,0.722104,0.785253,0.728887,0.731099,
0.785456,0.722104,0.785253,0.728887,0.731099,
0.785839,0.740719,0.799666,0.727059,0.731912,
0.785839,0.740719,0.799666,0.727059,0.731912,
0.786498,0.711709,0.813994,0.727071,0.733334,
0.786498,0.711709,0.813994,0.727071,0.733334,
0.786863,0.708131,0.826660,0.730487,0.734546,
0.786863,0.708131,0.826660,0.730487,0.734546,
0.787374,0.705057,0.838692,0.730572,0.735322,
0.787374,0.705057,0.838692,0.730572,0.735322,
0.788899,0.703210,0.857891,0.728591,0.736620,
0.788899,0.703210,0.857891,0.728591,0.736620,
0.790179,0.711011,0.856249,0.728801,0.737129,
0.790179,0.711011,0.856249,0.728801,0.737129,
0.791297,0.708513,0.854333,0.729978,0.736646,
0.791297,0.708513,0.854333,0.729978,0.736646,
0.792827,0.721681,0.847087,0.730539,0.737304,
0.792827,0.721681,0.847087,0.730539,0.737304,
0.795092,0.717412,0.839025,0.730815,0.738068,
0.795092,0.717412,0.839025,0.730815,0.738068,
0.797240,0.728137,0.819215,0.731229,0.740393,
0.797240,0.728137,0.819215,0.731229,0.740393,
0.800186,0.738728,0.808094,0.729499,0.740640,
0.800186,0.738728,0.808094,0.729499,0.740640,
0.802409,0.751693,0.758233,0.730212,0.741342,
0.802409,0.751693,0.758233,0.730212,0.741342,
0.804427,0.763285,0.743681,0.732110,0.742328,
0.804427,0.763285,0.743681,0.732110,0.742328,
0.807453,0.769633,0.745374,0.733302,0.743093,
0.807453,0.769633,0.745374,0.733302,0.743093,
0.809959,0.788687,0.743368,0.733932,0.743075,
0.809959,0.788687,0.743368,0.733932,0.743075,
0.811928,0.809065,0.744784,0.734038,0.744823,
0.811928,0.809065,0.744784,0.734038,0.744823,
0.814771,0.816884,0.745453,0.734368,0.744469,
0.814771,0.816884,0.745453,0.734368,0.744469,
0.818293,0.824148,0.745512,0.732614,0.745307,
0.818293,0.824148,0.745512,0.732614,0.745307,
0.822815,0.823414,0.749814,0.733833,0.746374,
0.822815,0.823414,0.749814,0.733833,0.746374,
0.827051,0.823153,0.749744,0.732299,0.747282,
0.827051,0.823153,0.749744,0.732299,0.747282,
0.831472,0.823283,0.751375,0.734408,0.746728,
0.831472,0.823283,0.751375,0.734408,0.746728,
0.833392,0.827813,0.754154,0.733935,0.747498,
0.833392,0.827813,0.754154,0.733935,0.747498,
0.837160,0.826117,0.752429,0.733479,0.748643,
0.837160,0.826117,0.752429,0.733479,0.748643,
0.841344,0.820054,0.761521,0.732061,0.748547,
0.841344,0.820054,0.761521,0.732061,0.748547,
0.844238,0.820095,0.760869,0.727810,0.748786,
0.844238,0.820095,0.760869,0.727810,0.748786,
0.848267,0.812129,0.782806,0.724334,0.753718,
0.848267,0.812129,0.782806,0.724334,0.753718,
0.851868,0.803063,0.784932,0.715550,0.755627,
0.851868,0.803063,0.784932,0.715550,0.755627,
0.854020,0.790496,0.789274,0.711338,0.739464,
0.854020,0.790496,0.789274,0.711338,0.739464,
0.855258,0.783476,0.805681,0.712395,0.740290,
0.855258,0.783476,0.805681,0.712395,0.740290,
0.856075,0.775211,0.804194,0.716564,0.742712,
0.856075,0.775211,0.804194,0.716564,0.742712,
0.857130,0.763729,0.809858,0.725898,0.740538,
0.857130,0.763729,0.809858,0.725898,0.740538,
0.857991,0.759712,0.818516,0.736532,0.748096,
0.857991,0.759712,0.818516,0.736532,0.748096,
0.858740,0.754738,0.892829,0.746988,0.748807,
0.858740,0.754738,0.892829,0.746988,0.748807,
0.859005,0.751246,0.899215,0.750737,0.758297,
0.859005,0.751246,0.899215,0.750737,0.758297,
0.859141,0.748493,0.904370,0.749301,0.759439,
0.859141,0.748493,0.904370,0.749301,0.759439,
0.859333,0.748154,0.908931,0.749841,0.759936,
0.859333,0.748154,0.908931,0.749841,0.759936,
0.859166,0.748846,0.910338,0.750514,0.760585,
0.859166,0.748846,0.910338,0.750514,0.760585,
0.858570,0.751087,0.909454,0.748355,0.760533,
0.858570,0.751087,0.909454,0.748355,0.760533,
0.858091,0.756938,0.907268,0.745073,0.743163,
0.858091,0.756938,0.907268,0.745073,0.743163,
0.857454,0.765967,0.902630,0.743144,0.760465,
0.857454,0.765967,0.902630,0.743144,0.760465,
0.856770,0.776435,0.896453,0.747665,0.760326,
0.856770,0.776435,0.896453,0.747665,0.760326,
0.856078,0.786943,0.887357,0.747558,0.760771,
0.856078,0.786943,0.887357,0.747558,0.760771,
0.855436,0.791716,0.873868,0.747119,0.760982,
0.855436,0.791716,0.873868,0.747119,0.760982,
0.854349,0.796148,0.878461,0.741656,0.760359,
0.854349,0.796148,0.878461,0.741656,0.760359,
0.853932,0.799039,0.874544,0.747816,0.759991,
0.853932,0.799039,0.874544,0.747816,0.759991,
0.853138,0.802077,0.866576,0.742104,0.758929,
0.853138,0.802077,0.866576,0.742104,0.758929,
0.852096,0.803117,0.816448,0.741950,0.758246,
0.852096,0.803117,0.816448,0.741950,0.758246,
0.850406,0.802224,0.805704,0.741631,0.757845,
0.850406,0.802224,0.805704,0.741631,0.757845,
0.847385,0.803690,0.820766,0.741897,0.758514,
0.847385,0.803690,0.820766,0.741897,0.758514,
0.838220,0.803495,0.790557,0.742544,0.760842,
0.838220,0.803495,0.790557,0.742544,0.760842,
0.830043,0.804468,0.809255,0.742681,0.761728,
0.830043,0.804468,0.809255,0.742681,0.761728,
0.815509,0.806629,0.791874,0.742935,0.760457,
0.815509,0.806629,0.791874,0.742935,0.760457,
0.801879,0.808618,0.801406,0.743728,0.762084,
0.801879,0.808618,0.801406,0.743728,0.762084,
0.789434,0.812861,0.796853,0.745800,0.762733,
0.789434,0.812861,0.796853,0.745800,0.762733,
0.788329,0.820449,0.792469,0.750030,0.764033,
0.788329,0.820449,0.792469,0.750030,0.764033,
0.799378,0.827934,0.782313,0.750232,0.766109,
0.799378,0.827934,0.782313,0.750232,0.766109,
0.802553,0.833799,0.774535,0.751656,0.765772,
0.802553,0.833799,0.774535,0.751656,0.765772,
0.805277,0.837519,0.774900,0.751585,0.765955,
0.805277,0.837519,0.774900,0.751585,0.765955,
0.802294,0.838586,0.773245,0.752583,0.766496,
0.802294,0.838586,0.773245,0.752583,0.766496,
0.809278,0.842261,0.769963,0.752839,0.766256,
0.809278,0.842261,0.769963,0.752839,0.766256,
0.814147,0.849006,0.775307,0.754391,0.769292,
0.814147,0.849006,0.775307,0.754391,0.769292,
0.816703,0.847565,0.780935,0.755625,0.771617,
0.816703,0.847565,0.780935,0.755625,0.771617,
0.821419,0.844958,0.760299,0.755026,0.773374,
0.821419,0.844958,0.760299,0.755026,0.773374,
0.822932,0.849595,0.739388,0.752909,0.773873,
0.822932,0.849595,0.739388,0.752909,0.773873,
0.816553,0.850707,0.735716,0.750056,0.772395,
0.816553,0.850707,0.735716,0.750056,0.772395,
0.810855,0.827626,0.742749,0.734061,0.772958,
0.810855,0.827626,0.742749,0.734061,0.772958,
0.806279,0.796566,0.736359,0.734467,0.738615,
0.806279,0.796566,0.736359,0.734467,0.738615,
0.799699,0.707975,0.735523,0.729312,0.771139,
0.799699,0.707975,0.735523,0.729312,0.771139,
0.795008,0.695015,0.716786,0.723613,0.733722,
0.795008,0.695015,0.716786,0.723613,0.733722,
0.787870,0.695320,0.719096,0.719916,0.767045,
0.787870,0.695320,0.719096,0.719916,0.767045,
0.779960,0.689681,0.653118,0.716151,0.762342,
0.779960,0.689681,0.653118,0.716151,0.762342,
0.771929,0.678167,0.382882,0.710216,0.755806,
0.771929,0.678167,0.382882,0.710216,0.755806,
0.758759,0.678099,0.365880,0.706773,0.747334,
0.758759,0.678099,0.365880,0.706773,0.747334,
0.748790,0.653582,0.359930,0.704511,0.718831,
0.748790,0.653582,0.359930,0.704511,0.718831,
0.736931,0.645506,0.349315,0.702485,0.710403,
0.736931,0.645506,0.349315,0.702485,0.710403,
0.723636,0.654276,0.322178,0.694990,0.721252,
0.723636,0.654276,0.322178,0.694990,0.721252,
0.695265,0.630218,0.307577,0.694955,0.714632,
0.695265,0.630218,0.307577,0.694955,0.714632,
0.680941,0.658001,0.297198,0.692856,0.710010,
0.680941,0.658001,0.297198,0.692856,0.710010,
0.659043,0.647248,0.286303,0.687952,0.702830,
0.659043,0.647248,0.286303,0.687952,0.702830,
0.641851,0.618056,0.244629,0.680367,0.672326,
0.641851,0.618056,0.244629,0.680367,0.672326,
0.618888,0.592130,0.223476,0.681114,0.687681,
0.618888,0.592130,0.223476,0.681114,0.687681,
0.589195,0.504256,0.220074,0.662089,0.656752,
0.589195,0.504256,0.220074,0.662089,0.656752,
0.574519,0.495416,0.213853,0.664683,0.667634,
0.574519,0.495416,0.213853,0.664683,0.667634,
0.572676,0.467404,0.198006,0.650139,0.666514,
0.572676,0.467404,0.198006,0.650139,0.666514,
0.567549,0.498536,0.187028,0.652268,0.654250,
0.567549,0.498536,0.187028,0.652268,0.654250,
0.545681,0.363559,0.179884,0.633616,0.651104,
0.545681,0.363559,0.179884,0.633616,0.651104,
0.514259,0.278293,0.167847,0.643003,0.656945,
0.514259,0.278293,0.167847,0.643003,0.656945,
0.502426,0.263327,0.162430,0.653353,0.652110,
0.502426,0.263327,0.162430,0.653353,0.652110,
0.488281,0.214206,0.197445,0.631739,0.654233,
0.488281,0.214206,0.197445,0.631739,0.654233,
0.469803,0.242938,0.216358,0.638677,0.640728,
0.469803,0.242938,0.216358,0.638677,0.640728,
0.447798,0.286438,0.206490,0.623603,0.631706,
0.447798,0.286438,0.206490,0.623603,0.631706,
0.433717,0.241192,0.206953,0.628469,0.623191,
0.433717,0.241192,0.206953,0.628469,0.623191,
0.409026,0.220323,0.214646,0.637273,0.630088,
0.409026,0.220323,0.214646,0.637273,0.630088,
0.437774,0.165409,0.306641,0.639469,0.644753,
0.437774,0.165409,0.306641,0.639469,0.644753,
0.429805,0.162113,0.291781,0.642507,0.656245,
0.429805,0.162113,0.291781,0.642507,0.656245,
0.426260,0.167176,0.229728,0.648129,0.626793,
0.426260,0.167176,0.229728,0.648129,0.626793,
0.415525,0.169002,0.230539,0.635987,0.621339,
0.415525,0.169002,0.230539,0.635987,0.621339,
0.401635,0.168890,0.243347,0.662773,0.617803,
0.401635,0.168890,0.243347,0.662773,0.617803,
0.389319,0.164143,0.228582,0.656813,0.626699,
0.389319,0.164143,0.228582,0.656813,0.626699,
0.386828,0.217224,0.233535,0.636835,0.617100,
0.386828,0.217224,0.233535,0.636835,0.617100,
0.386215,0.214498,0.241433,0.642604,0.623309,
0.386215,0.214498,0.241433,0.642604,0.623309,
0.383301,0.237970,0.217259,0.671719,0.585106,
0.383301,0.237970,0.217259,0.671719,0.585106,
0.381808,0.262177,0.212041,0.671796,0.587818,
0.381808,0.262177,0.212041,0.671796,0.587818,
0.380776,0.262844,0.202467,0.673031,0.590297,
0.380776,0.262844,0.202467,0.673031,0.590297,
0.380693,0.234567,0.199476,0.656042,0.586516,
0.380693,0.234567,0.199476,0.656042,0.586516,
0.380300,0.263192,0.200415,0.670308,0.585463,
0.380300,0.263192,0.200415,0.670308,0.585463,
0.379675,0.235339,0.195641,0.672805,0.625613,
0.379675,0.235339,0.195641,0.672805,0.625613,
0.378702,0.237104,0.180880,0.673138,0.620889,
0.378702,0.237104,0.180880,0.673138,0.620889,
0.378465,0.242340,0.182676,0.677648,0.632261,
0.378465,0.242340,0.182676,0.677648,0.632261,
0.378855,0.242181,0.184175,0.679300,0.597112,
0.378855,0.242181,0.184175,0.679300,0.597112,
0.378315,0.235956,0.181355,0.678296,0.593782,
0.378315,0.235956,0.181355,0.678296,0.593782,
0.377495,0.237289,0.181651,0.675196,0.590906,
0.377495,0.237289,0.181651,0.675196,0.590906,
0.376225,0.267408,0.177353,0.674132,0.589097,
0.376225,0.267408,0.177353,0.674132,0.589097,
HUG START
0.375008,0.281977,0.177439,0.668944,0.587347,
0.375008,0.281977,0.177439,0.668944,0.587347,
0.374985,0.277036,0.180152,0.652269,0.575002,
0.374985,0.277036,0.180152,0.652269,0.575002,
0.377222,0.283008,0.195576,0.653842,0.571343,
0.377222,0.283008,0.195576,0.653842,0.571343,
0.375416,0.282849,0.191921,0.651919,0.571758,
0.375416,0.282849,0.191921,0.651919,0.571758,
0.373487,0.282956,0.194951,0.650673,0.575480,
0.373487,0.282956,0.194951,0.650673,0.575480,
0.374341,0.282819,0.202918,0.669862,0.587288,
0.374341,0.282819,0.202918,0.669862,0.587288,
0.376590,0.282127,0.207159,0.669858,0.606268,
0.376590,0.282127,0.207159,0.669858,0.606268,
0.374104,0.280504,0.206640,0.610619,0.583315,
0.374104,0.280504,0.206640,0.610619,0.583315,
0.373161,0.285182,0.206707,0.632985,0.616560,
0.373161,0.285182,0.206707,0.632985,0.616560,
0.372589,0.285102,0.197972,0.607749,0.616856,
0.372589,0.285102,0.197972,0.607749,0.616856,
0.373390,0.285360,0.194650,0.628249,0.618332,
0.373390,0.285360,0.194650,0.628249,0.618332,
0.370807,0.284456,0.192327,0.609013,0.619319,
0.370807,0.284456,0.192327,0.609013,0.619319,
0.368247,0.276168,0.185509,0.634045,0.619527,
0.368247,0.276168,0.185509,0.634045,0.619527,
0.366968,0.264767,0.198584,0.614926,0.620382,
0.366968,0.264767,0.198584,0.614926,0.620382,
0.366254,0.265423,0.197908,0.637056,0.629011,
0.366254,0.265423,0.197908,0.637056,0.629011,
0.356758,0.263906,0.200921,0.607968,0.617590,
0.356758,0.263906,0.200921,0.607968,0.617590,
0.355449,0.270218,0.200370,0.609119,0.618007,
0.355449,0.270218,0.200370,0.609119,0.618007,
0.355472,0.278688,0.198328,0.604944,0.615707,
0.355472,0.278688,0.198328,0.604944,0.615707,
0.356192,0.277170,0.195615,0.603961,0.616449,
0.356192,0.277170,0.195615,0.603961,0.616449,
0.356933,0.279094,0.197861,0.602115,0.582897,
0.356933,0.279094,0.197861,0.602115,0.582897,
0.357296,0.280152,0.194266,0.601751,0.560198,
0.357296,0.280152,0.194266,0.601751,0.560198,
0.358092,0.278939,0.192067,0.622541,0.620863,
0.358092,0.278939,0.192067,0.622541,0.620863,
0.355883,0.276414,0.191002,0.601862,0.604038,
0.355883,0.276414,0.191002,0.601862,0.604038,
0.356286,0.275829,0.189764,0.601360,0.610800,
0.356286,0.275829,0.189764,0.601360,0.610800,
0.355689,0.278443,0.188912,0.602642,0.617132,
0.355689,0.278443,0.188912,0.602642,0.617132,
0.358565,0.280053,0.191175,0.603734,0.623210,
0.358565,0.280053,0.191175,0.603734,0.623210,
0.357049,0.280277,0.190535,0.603107,0.622510,
0.357049,0.280277,0.190535,0.603107,0.622510,
0.357449,0.280368,0.193267,0.579884,0.610276,
0.357449,0.280368,0.193267,0.579884,0.610276,
0.357729,0.276891,0.192980,0.580394,0.583854,
0.357729,0.276891,0.192980,0.580394,0.583854,
0.357947,0.278748,0.195915,0.599262,0.624072,
0.357947,0.278748,0.195915,0.599262,0.624072,
0.358195,0.280098,0.195228,0.602036,0.612038,
0.358195,0.280098,0.195228,0.602036,0.612038,
0.358840,0.280612,0.198521,0.604210,0.609981,
0.358840,0.280612,0.198521,0.604210,0.609981,
0.359109,0.290576,0.199024,0.603869,0.619202,
0.359109,0.290576,0.199024,0.603869,0.619202,
0.359511,0.291553,0.196929,0.603634,0.604278,
0.359511,0.291553,0.196929,0.603634,0.604278,
0.360021,0.292155,0.195373,0.603998,0.616321,
0.360021,0.292155,0.195373,0.603998,0.616321,
0.360566,0.292372,0.194368,0.604542,0.616218,
0.360566,0.292372,0.194368,0.604542,0.616218,
0.360838,0.291882,0.201163,0.604382,0.621543,
0.360838,0.291882,0.201163,0.604382,0.621543,
0.357545,0.290464,0.202300,0.604119,0.613799,
0.357545,0.290464,0.202300,0.604119,0.613799,
0.356800,0.293147,0.199674,0.613215,0.617338,
0.356800,0.293147,0.199674,0.613215,0.617338,
0.356280,0.294500,0.198685,0.608465,0.614439,
0.356280,0.294500,0.198685,0.608465,0.614439,
0.356753,0.295427,0.201197,0.608458,0.619514,
0.356753,0.295427,0.201197,0.608458,0.619514,
0.358115,0.295380,0.200928,0.609014,0.621190,
0.358115,0.295380,0.200928,0.609014,0.621190,
0.361036,0.296720,0.201237,0.617512,0.578328,
0.361036,0.296720,0.201237,0.617512,0.578328,
0.362117,0.296940,0.237863,0.604308,0.581379,
0.362117,0.296940,0.237863,0.604308,0.581379,
0.363179,0.285154,0.241645,0.614018,0.585626,
0.363179,0.285154,0.241645,0.614018,0.585626,
0.361266,0.289439,0.244355,0.608206,0.622302,
0.361266,0.289439,0.244355,0.608206,0.622302,
0.360867,0.298003,0.243135,0.604249,0.618439,
0.360867,0.298003,0.243135,0.604249,0.618439,
0.361508,0.297200,0.242706,0.604956,0.578484,
0.361508,0.297200,0.242706,0.604956,0.578484,
0.361446,0.296226,0.243797,0.625655,0.477895,
0.361446,0.296226,0.243797,0.625655,0.477895,
0.362361,0.295605,0.244150,0.623553,0.477371,
0.362361,0.295605,0.244150,0.623553,0.477371,
0.362155,0.296099,0.245700,0.586378,0.477357,
0.362155,0.296099,0.245700,0.586378,0.477357,
0.362787,0.296307,0.250372,0.626260,0.477397,
0.362787,0.296307,0.250372,0.626260,0.477397,
0.361388,0.295940,0.250051,0.589377,0.478700,
0.361388,0.295940,0.250051,0.589377,0.478700,
0.360998,0.297029,0.249592,0.582252,0.476610,
0.360998,0.297029,0.249592,0.582252,0.476610,
0.361027,0.296744,0.251084,0.583423,0.477145,
0.361027,0.296744,0.251084,0.583423,0.477145,
0.361225,0.296046,0.251912,0.583915,0.477661,
0.361225,0.296046,0.251912,0.583915,0.477661,
0.361167,0.295552,0.252728,0.586771,0.480889,
0.361167,0.295552,0.252728,0.586771,0.480889,
0.360403,0.295329,0.252429,0.584661,0.479962,
0.360403,0.295329,0.252429,0.584661,0.479962,
0.361235,0.295742,0.252577,0.583629,0.479509,
0.361235,0.295742,0.252577,0.583629,0.479509,
0.360333,0.295941,0.252510,0.584867,0.478571,
0.360333,0.295941,0.252510,0.584867,0.478571,
0.361197,0.296462,0.252862,0.585386,0.479115,
0.361197,0.296462,0.252862,0.585386,0.479115,
0.361112,0.296380,0.252937,0.621475,0.478783,
0.361112,0.296380,0.252937,0.621475,0.478783,
0.359998,0.296176,0.252968,0.582832,0.474414,
0.359998,0.296176,0.252968,0.582832,0.474414,
0.361027,0.296070,0.253423,0.583427,0.478999,
0.361027,0.296070,0.253423,0.583427,0.478999,
0.360005,0.296314,0.252071,0.576593,0.474200,
0.360005,0.296314,0.252071,0.576593,0.474200,
0.359763,0.295259,0.250905,0.612871,0.475902,
0.359763,0.295259,0.250905,0.612871,0.475902,
0.360173,0.295407,0.250696,0.625832,0.481914,
0.360173,0.295407,0.250696,0.625832,0.481914,
0.359517,0.295108,0.250935,0.591387,0.482010,
0.359517,0.295108,0.250935,0.591387,0.482010,
0.359376,0.295040,0.249763,0.589066,0.481586,
0.359376,0.295040,0.249763,0.589066,0.481586,
0.359666,0.294451,0.250535,0.588856,0.481998,
0.359666,0.294451,0.250535,0.588856,0.481998,
0.358712,0.295429,0.250949,0.628447,0.481523,
0.358712,0.295429,0.250949,0.628447,0.481523,
0.360274,0.297395,0.245615,0.579919,0.477672,
0.360274,0.297395,0.245615,0.579919,0.477672,
0.359298,0.296834,0.242817,0.606641,0.476462,
0.359298,0.296834,0.242817,0.606641,0.476462,
0.361071,0.296035,0.238794,0.576522,0.478174,
0.361071,0.296035,0.238794,0.576522,0.478174,
0.361972,0.296453,0.239022,0.577217,0.478990,
0.361972,0.296453,0.239022,0.577217,0.478990,
0.360200,0.296352,0.248158,0.584503,0.480734,
0.360200,0.296352,0.248158,0.584503,0.480734,
0.361454,0.296893,0.249137,0.581814,0.480994,
0.361454,0.296893,0.249137,0.581814,0.480994,
0.359734,0.296145,0.250242,0.607236,0.479278,
0.359734,0.296145,0.250242,0.607236,0.479278,
0.358005,0.295588,0.253188,0.582276,0.477304,
0.358005,0.295588,0.253188,0.582276,0.477304,
0.358873,0.296442,0.251590,0.581894,0.477839,
0.358873,0.296442,0.251590,0.581894,0.477839,
0.360033,0.294704,0.250676,0.581503,0.478032,
0.360033,0.294704,0.250676,0.581503,0.478032,
0.358818,0.294499,0.250255,0.582479,0.477565,
0.358818,0.294499,0.250255,0.582479,0.477565,
0.360204,0.294563,0.249976,0.583692,0.478069,
0.360204,0.294563,0.249976,0.583692,0.478069,
0.358197,0.294696,0.249292,0.593096,0.477309,
0.358197,0.294696,0.249292,0.593096,0.477309,
0.359211,0.294023,0.250648,0.595590,0.477975,
0.359211,0.294023,0.250648,0.595590,0.477975,
0.360338,0.294100,0.251310,0.596750,0.478438,
0.360338,0.294100,0.251310,0.596750,0.478438,
0.359886,0.294490,0.251588,0.600900,0.478553,
0.359886,0.294490,0.251588,0.600900,0.478553,
0.360150,0.297484,0.252098,0.600814,0.478296,
0.360150,0.297484,0.252098,0.600814,0.478296,
0.360799,0.294195,0.252536,0.595126,0.459484,
0.360799,0.294195,0.252536,0.595126,0.459484,
0.359795,0.294704,0.252732,0.594941,0.477843,
0.359795,0.294704,0.252732,0.594941,0.477843,
0.359208,0.297839,0.255010,0.568171,0.474352,
0.359208,0.297839,0.255010,0.568171,0.474352,
0.360933,0.295152,0.250004,0.602573,0.472944,
0.360933,0.295152,0.250004,0.602573,0.472944,
0.362364,0.295879,0.250787,0.592122,0.480844,
0.362364,0.295879,0.250787,0.592122,0.480844,
0.362860,0.295403,0.252241,0.583127,0.479799,
0.362860,0.295403,0.252241,0.583127,0.479799,
0.361596,0.295216,0.255964,0.589898,0.473960,
0.361596,0.295216,0.255964,0.589898,0.473960,
0.360681,0.295885,0.255596,0.603056,0.475609,
0.360681,0.295885,0.255596,0.603056,0.475609,
0.360973,0.295429,0.254390,0.610300,0.480458,
0.360973,0.295429,0.254390,0.610300,0.480458,
0.360877,0.295917,0.257051,0.599692,0.478986,
0.360877,0.295917,0.257051,0.599692,0.478986,
0.359546,0.296139,0.262538,0.597934,0.477598,
0.359546,0.296139,0.262538,0.597934,0.477598,
0.363033,0.296081,0.261017,0.610623,0.480739,
0.363033,0.296081,0.261017,0.610623,0.480739,
0.363380,0.296910,0.258085,0.583316,0.480422,
0.363380,0.296910,0.258085,0.583316,0.480422,
0.363150,0.296408,0.256001,0.602370,0.477574,
0.363150,0.296408,0.256001,0.602370,0.477574,
0.363914,0.296020,0.254443,0.579299,0.477999,
0.363914,0.296020,0.254443,0.579299,0.477999,
0.365048,0.295125,0.253377,0.617859,0.481735,
0.365048,0.295125,0.253377,0.617859,0.481735,
0.363994,0.290537,0.253663,0.609219,0.480937,
0.363994,0.290537,0.253663,0.609219,0.480937,
0.363508,0.292259,0.254708,0.612695,0.482846,
0.363508,0.292259,0.254708,0.612695,0.482846,
0.364076,0.292839,0.254304,0.611714,0.482347,
0.364076,0.292839,0.254304,0.611714,0.482347,
0.364177,0.294047,0.247251,0.628906,0.478958,
0.364177,0.294047,0.247251,0.628906,0.478958,
0.364270,0.294458,0.249703,0.573615,0.478740,
0.364270,0.294458,0.249703,0.573615,0.478740,
0.364762,0.293995,0.250624,0.612668,0.480061,
0.364762,0.293995,0.250624,0.612668,0.480061,
0.365683,0.294227,0.244523,0.610201,0.479107,
0.365683,0.294227,0.244523,0.610201,0.479107,
0.362544,0.297902,0.227859,0.608919,0.478351,
0.362544,0.297902,0.227859,0.608919,0.478351,
0.364146,0.304900,0.230903,0.626849,0.477935,
0.364146,0.304900,0.230903,0.626849,0.477935,
0.365273,0.303939,0.230789,0.621213,0.478889,
0.365273,0.303939,0.230789,0.621213,0.478889,
0.368495,0.305529,0.221926,0.606904,0.480983,
0.368495,0.305529,0.221926,0.606904,0.480983,
0.375351,0.276610,0.220328,0.621888,0.474020,
0.375351,0.276610,0.220328,0.621888,0.474020,
0.389909,0.306069,0.209991,0.606580,0.480996,
0.389909,0.306069,0.209991,0.606580,0.480996,
0.398835,0.313682,0.245792,0.613705,0.480050,
0.398835,0.313682,0.245792,0.613705,0.480050,
0.425312,0.318522,0.198128,0.629965,0.487284,
0.425312,0.318522,0.198128,0.629965,0.487284,
0.442567,0.224834,0.290587,0.587385,0.464291,
0.442567,0.224834,0.290587,0.587385,0.464291,
0.471293,0.262109,0.297456,0.629039,0.461214,
0.471293,0.262109,0.297456,0.629039,0.461214,
0.481678,0.243208,0.253538,0.716972,0.439129,
0.481678,0.243208,0.253538,0.716972,0.439129,
0.477812,0.248398,0.219624,0.722933,0.450197,
